Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	402 ms		Content: America fred 66061 50
     [java] Duration:	2 ms		Content: America bob 692728 39
     [java] Duration:	2 ms		Content: America harry 925156 36
     [java] Duration:	2 ms		Content: America harry 1030071 41
     [java] Duration:	2 ms		Content: America dave 484600 45
     [java] Duration:	2 ms		Content: America dave 137973 49
     [java] Duration:	2 ms		Content: America dave 510065 34
     [java] Duration:	2 ms		Content: America dave 896233 49
     [java] Duration:	2 ms		Content: America harry 261413 41
     [java] Duration:	2 ms		Content: America bob 623089 46
     [java] Duration:	2 ms		Content: America fred 301342 59
     [java] Duration:	2 ms		Content: America harry 503900 56
     [java] Duration:	2 ms		Content: America dave 280241 57
     [java] Duration:	3 ms		Content: America fred 192829 33
     [java] Duration:	2 ms		Content: America dave 575935 41
     [java] Duration:	2 ms		Content: America fred 454017 43
     [java] Duration:	1 ms		Content: America fred 584269 45
     [java] Duration:	2 ms		Content: America dave 462761 36
     [java] Duration:	25 ms		Content: America harry 507432 56
     [java] Duration:	2 ms		Content: America bob 299225 32
     [java] Duration:	1 ms		Content: America dave 515655 39
     [java] Duration:	2 ms		Content: America dave 112090 49
     [java] Duration:	2 ms		Content: America dave 748268 52
     [java] Duration:	2 ms		Content: America bob 870106 32
     [java] Duration:	2 ms		Content: America bob 550077 49
     [java] Duration:	2 ms		Content: America fred 407547 43
     [java] Duration:	2 ms		Content: America dave 684889 42
     [java] Duration:	2 ms		Content: America bob 940437 40
     [java] Duration:	2 ms		Content: America bob 323293 48
     [java] Duration:	2 ms		Content: America bob 433260 53
     [java] Duration:	2 ms		Content: America fred 765729 57
     [java] Duration:	2 ms		Content: America harry 489060 30
     [java] Duration:	2 ms		Content: America harry 622607 41
     [java] Duration:	2 ms		Content: America harry 476245 54
     [java] Duration:	2 ms		Content: America bob 710874 51
     [java] Duration:	2 ms		Content: America fred 987014 49
     [java] Duration:	2 ms		Content: America dave 415420 52
     [java] Duration:	3 ms		Content: America dave 606452 41
     [java] Duration:	2 ms		Content: America dave 629787 34
     [java] Duration:	2 ms		Content: America dave 947154 57
     [java] Duration:	2 ms		Content: America fred 854432 46
     [java] Duration:	2 ms		Content: America dave 959525 31
     [java] Duration:	2 ms		Content: America bob 63515 48
     [java] Duration:	2 ms		Content: America dave 871647 44
     [java] Duration:	2 ms		Content: America bob 111842 59
     [java] Duration:	2 ms		Content: America harry 729126 32
     [java] Duration:	1 ms		Content: America harry 693998 34
     [java] Duration:	2 ms		Content: America bob 208295 32
     [java] Duration:	2 ms		Content: America dave 967909 45
     [java] Duration:	2 ms		Content: America dave 103875 55
     [java] Duration:	2 ms		Content: America bob 46337 55
     [java] Duration:	2 ms		Content: America fred 1043829 40
     [java] Duration:	1 ms		Content: America harry 371338 59
     [java] Duration:	2 ms		Content: America harry 382232 52
     [java] Duration:	2 ms		Content: America dave 566584 45
     [java] Duration:	2 ms		Content: America fred 75773 52
     [java] Duration:	2 ms		Content: America dave 741618 42
     [java] Duration:	2 ms		Content: America fred 370602 51
     [java] Duration:	2 ms		Content: America fred 116523 57
     [java] Duration:	3 ms		Content: America harry 170210 49
     [java] Duration:	2 ms		Content: America fred 1002488 41
     [java] Duration:	2 ms		Content: America dave 118594 36
     [java] Duration:	2 ms		Content: America bob 363282 46
     [java] Duration:	2 ms		Content: America dave 6511 36
     [java] Duration:	2 ms		Content: America bob 1043571 38
     [java] Duration:	1 ms		Content: America bob 1003243 37
     [java] Duration:	2 ms		Content: America harry 17843 31
     [java] Duration:	2 ms		Content: America bob 557098 35
     [java] Duration:	2 ms		Content: America bob 260102 36
     [java] Duration:	4 ms		Content: America harry 206750 52
     [java] Duration:	2 ms		Content: America dave 803378 59
     [java] Duration:	2 ms		Content: America bob 521722 38
     [java] Duration:	2 ms		Content: America fred 635284 32
     [java] Duration:	2 ms		Content: America harry 164787 44
     [java] Duration:	2 ms		Content: America harry 365511 51
     [java] Duration:	2 ms		Content: America fred 768214 44
     [java] Duration:	2 ms		Content: America harry 1044913 34
     [java] Duration:	2 ms		Content: America fred 176070 48
     [java] Duration:	2 ms		Content: America bob 346774 35
     [java] Duration:	2 ms		Content: America bob 1027008 42
     [java] Duration:	2 ms		Content: America harry 247580 58
     [java] Duration:	2 ms		Content: America dave 428228 57
     [java] Duration:	2 ms		Content: America bob 278646 50
     [java] Duration:	2 ms		Content: America harry 275280 49
     [java] Duration:	2 ms		Content: America dave 965416 47
     [java] Duration:	2 ms		Content: America dave 84484 42
     [java] Duration:	24 ms		Content: America fred 121107 44
     [java] Duration:	2 ms		Content: America fred 469379 50
     [java] Duration:	2 ms		Content: America harry 485430 55
     [java] Duration:	2 ms		Content: America bob 243400 51
     [java] Duration:	2 ms		Content: America harry 634911 47
     [java] Duration:	2 ms		Content: America harry 614011 54
     [java] Duration:	2 ms		Content: America bob 546205 33
     [java] Duration:	2 ms		Content: America harry 724256 30
     [java] Duration:	2 ms		Content: America fred 453681 46
     [java] Duration:	2 ms		Content: America bob 596677 47
     [java] Duration:	2 ms		Content: America bob 886834 44
     [java] Duration:	2 ms		Content: America harry 1005651 42
     [java] Duration:	2 ms		Content: America fred 928212 44
     [java] Duration:	2 ms		Content: America fred 335434 43
     [java] Duration:	2 ms		Content: America harry 404818 43
     [java] Duration:	2 ms		Content: America fred 436943 50
     [java] Duration:	2 ms		Content: America harry 775088 47
     [java] Duration:	2 ms		Content: America fred 6487 35
     [java] Duration:	2 ms		Content: America dave 539563 43
     [java] Duration:	2 ms		Content: America bob 939903 49
     [java] Duration:	2 ms		Content: America fred 993043 40
     [java] Duration:	2 ms		Content: America harry 905038 30
     [java] Duration:	2 ms		Content: America dave 761135 56
     [java] Duration:	2 ms		Content: America harry 263087 36
     [java] Duration:	2 ms		Content: America fred 1030929 49
     [java] Duration:	2 ms		Content: America bob 911448 34
     [java] Duration:	3 ms		Content: America bob 652397 36
     [java] Duration:	2 ms		Content: America dave 242170 42
     [java] Duration:	2 ms		Content: America harry 34878 50
     [java] Duration:	2 ms		Content: America harry 501005 41
     [java] Duration:	2 ms		Content: America bob 563536 53
     [java] Duration:	2 ms		Content: America fred 182179 58
     [java] Duration:	2 ms		Content: America fred 1002384 59
     [java] Duration:	2 ms		Content: America fred 630877 46
     [java] Duration:	2 ms		Content: America dave 655740 51
     [java] Duration:	2 ms		Content: America harry 220267 49
     [java] Duration:	2 ms		Content: America fred 1020969 55
     [java] Duration:	2 ms		Content: America bob 247043 37
     [java] Duration:	2 ms		Content: America fred 603101 47
     [java] Duration:	2 ms		Content: America harry 1013113 34
     [java] Duration:	1 ms		Content: America harry 949730 46
     [java] Duration:	2 ms		Content: America harry 231623 39
     [java] Duration:	2 ms		Content: America dave 567452 43
     [java] Duration:	2 ms		Content: America dave 881162 57
     [java] Duration:	2 ms		Content: America fred 945441 49
     [java] Duration:	1 ms		Content: America bob 332856 49
     [java] Duration:	2 ms		Content: America harry 152475 32
     [java] Duration:	2 ms		Content: America fred 655530 58
     [java] Duration:	2 ms		Content: America dave 735258 36
     [java] Duration:	2 ms		Content: America dave 699916 54
     [java] Duration:	2 ms		Content: America fred 103099 39
     [java] Duration:	1 ms		Content: America harry 541005 42
     [java] Duration:	2 ms		Content: America fred 518604 35
     [java] Duration:	2 ms		Content: America harry 1032506 53
     [java] Duration:	2 ms		Content: America harry 726917 36
     [java] Duration:	2 ms		Content: America harry 907311 39
     [java] Duration:	2 ms		Content: America fred 219167 49
     [java] Duration:	2 ms		Content: America harry 71902 47
     [java] Duration:	3 ms		Content: America fred 75928 49
     [java] Duration:	2 ms		Content: America bob 653964 59
     [java] Duration:	2 ms		Content: America fred 164931 54
     [java] Duration:	2 ms		Content: America dave 75882 36
     [java] Duration:	2 ms		Content: America fred 198367 55
     [java] Duration:	2 ms		Content: America harry 458028 37
     [java] Duration:	2 ms		Content: America dave 282367 44
     [java] Duration:	2 ms		Content: America dave 1039892 48
     [java] Duration:	2 ms		Content: America harry 57619 49
     [java] Duration:	2 ms		Content: America harry 293244 43
     [java] Duration:	2 ms		Content: America bob 873925 32
     [java] Duration:	1 ms		Content: America dave 115829 44
     [java] Duration:	2 ms		Content: America dave 479504 54
     [java] Duration:	2 ms		Content: America fred 216171 34
     [java] Duration:	2 ms		Content: America fred 751001 46
     [java] Duration:	2 ms		Content: America fred 267050 43
     [java] Duration:	2 ms		Content: America dave 484981 38
     [java] Duration:	2 ms		Content: America bob 972375 38
     [java] Duration:	2 ms		Content: America harry 252256 43
     [java] Duration:	2 ms		Content: America dave 159959 30
     [java] Duration:	2 ms		Content: America fred 853177 51
     [java] Duration:	2 ms		Content: America fred 135539 55
     [java] Duration:	2 ms		Content: America bob 313059 45
     [java] Duration:	2 ms		Content: America bob 591682 51
     [java] Duration:	2 ms		Content: America harry 777249 46
     [java] Duration:	2 ms		Content: America harry 597919 31
     [java] Duration:	2 ms		Content: America harry 291830 43
     [java] Duration:	25 ms		Content: America harry 88144 49
     [java] Duration:	1 ms		Content: America fred 739666 54
     [java] Duration:	2 ms		Content: America harry 421422 52
     [java] Duration:	2 ms		Content: America bob 110660 58
     [java] Duration:	2 ms		Content: America bob 193666 37
     [java] Duration:	2 ms		Content: America harry 487931 35
     [java] Duration:	2 ms		Content: America fred 971096 51
     [java] Duration:	2 ms		Content: America dave 164863 34
     [java] Duration:	2 ms		Content: America harry 621858 51
     [java] Duration:	2 ms		Content: America harry 477888 34
     [java] Duration:	2 ms		Content: America bob 202217 56
     [java] Duration:	2 ms		Content: America fred 207948 48
     [java] Duration:	2 ms		Content: America dave 1028523 57
     [java] Duration:	2 ms		Content: America fred 382721 38
     [java] Duration:	2 ms		Content: America bob 807569 59
     [java] Duration:	2 ms		Content: America dave 458583 30
     [java] Duration:	2 ms		Content: America dave 122108 31
     [java] Duration:	2 ms		Content: America harry 764467 36
     [java] Duration:	2 ms		Content: America harry 478881 45
     [java] Duration:	2 ms		Content: America bob 614464 58
     [java] Duration:	2 ms		Content: America fred 573392 47
     [java] Duration:	2 ms		Content: America fred 262227 47
     [java] Duration:	2 ms		Content: America bob 194087 51
     [java] Duration:	2 ms		Content: America bob 682389 40
     [java] Duration:	2 ms		Content: America harry 968308 36
     [java] Duration:	2 ms		Content: America dave 977858 55
     [java] Duration:	2 ms		Content: America harry 401267 32
     [java] Duration:	2 ms		Content: America harry 489673 52
     [java] Duration:	2 ms		Content: America bob 746510 58
     [java] Duration:	2 ms		Content: America fred 335399 51
     [java] Duration:	2 ms		Content: America dave 372633 30
     [java] Duration:	2 ms		Content: America dave 536878 41
     [java] Duration:	2 ms		Content: America fred 68078 45
     [java] Duration:	2 ms		Content: America harry 490508 38
     [java] Duration:	2 ms		Content: America fred 67345 36
     [java] Duration:	2 ms		Content: America dave 820776 34
     [java] Duration:	2 ms		Content: America dave 545045 30
     [java] Duration:	2 ms		Content: America dave 490491 37
     [java] Duration:	1 ms		Content: America dave 975059 36
     [java] Duration:	2 ms		Content: America harry 935386 40
     [java] Duration:	2 ms		Content: America dave 213967 59
     [java] Duration:	3 ms		Content: America fred 560461 34
     [java] Duration:	2 ms		Content: America fred 1018135 38
     [java] Duration:	2 ms		Content: America harry 629855 38
     [java] Duration:	2 ms		Content: America fred 833663 48
     [java] Duration:	2 ms		Content: America bob 945514 58
