Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	416 ms		Content: America bob 749220 56
     [java] Duration:	2 ms		Content: America dave 866316 50
     [java] Duration:	1 ms		Content: America bob 121981 45
     [java] Duration:	2 ms		Content: America harry 722376 53
     [java] Duration:	2 ms		Content: America dave 268570 35
     [java] Duration:	2 ms		Content: America fred 837865 36
     [java] Duration:	2 ms		Content: America fred 541754 50
     [java] Duration:	22 ms		Content: America bob 917424 49
     [java] Duration:	2 ms		Content: America bob 914617 32
     [java] Duration:	2 ms		Content: America harry 302747 50
     [java] Duration:	2 ms		Content: America fred 615253 38
     [java] Duration:	2 ms		Content: America harry 262724 57
     [java] Duration:	2 ms		Content: America dave 851140 42
     [java] Duration:	2 ms		Content: America fred 520857 55
     [java] Duration:	2 ms		Content: America bob 970423 34
     [java] Duration:	2 ms		Content: America fred 309866 34
     [java] Duration:	2 ms		Content: America bob 424308 40
     [java] Duration:	2 ms		Content: America bob 804336 44
     [java] Duration:	2 ms		Content: America bob 262250 49
     [java] Duration:	2 ms		Content: America dave 1035986 43
     [java] Duration:	2 ms		Content: America dave 387885 52
     [java] Duration:	23 ms		Content: America fred 567620 52
     [java] Duration:	2 ms		Content: America dave 792066 54
     [java] Duration:	2 ms		Content: America fred 639263 52
     [java] Duration:	2 ms		Content: America bob 141841 31
     [java] Duration:	2 ms		Content: America bob 70957 35
     [java] Duration:	2 ms		Content: America dave 775065 43
     [java] Duration:	2 ms		Content: America dave 979101 32
     [java] Duration:	3 ms		Content: America fred 516221 53
     [java] Duration:	2 ms		Content: America harry 117398 41
     [java] Duration:	2 ms		Content: America bob 36893 51
     [java] Duration:	1 ms		Content: America bob 442073 43
     [java] Duration:	3 ms		Content: America bob 646271 37
     [java] Duration:	2 ms		Content: America harry 806773 54
     [java] Duration:	23 ms		Content: America fred 373900 49
     [java] Duration:	2 ms		Content: America dave 437811 58
     [java] Duration:	2 ms		Content: America dave 537559 49
     [java] Duration:	2 ms		Content: America harry 709725 31
     [java] Duration:	2 ms		Content: America bob 629472 53
     [java] Duration:	1 ms		Content: America fred 649326 47
     [java] Duration:	2 ms		Content: America bob 188000 51
     [java] Duration:	2 ms		Content: America dave 55197 45
     [java] Duration:	2 ms		Content: America fred 630729 43
     [java] Duration:	2 ms		Content: America bob 295555 50
     [java] Duration:	2 ms		Content: America dave 450498 35
     [java] Duration:	2 ms		Content: America bob 239211 34
     [java] Duration:	1 ms		Content: America fred 173839 38
     [java] Duration:	23 ms		Content: America dave 417876 46
     [java] Duration:	2 ms		Content: America fred 573197 30
     [java] Duration:	2 ms		Content: America bob 761894 59
     [java] Duration:	2 ms		Content: America fred 420398 41
     [java] Duration:	2 ms		Content: America harry 188862 57
     [java] Duration:	1 ms		Content: America fred 66922 36
     [java] Duration:	2 ms		Content: America bob 675617 32
     [java] Duration:	2 ms		Content: America fred 175898 54
     [java] Duration:	2 ms		Content: America bob 481092 31
     [java] Duration:	2 ms		Content: America harry 766012 57
     [java] Duration:	1 ms		Content: America harry 637281 41
     [java] Duration:	2 ms		Content: America harry 704066 32
     [java] Duration:	2 ms		Content: America dave 602877 40
     [java] Duration:	2 ms		Content: America bob 561978 53
     [java] Duration:	2 ms		Content: America bob 44713 33
     [java] Duration:	2 ms		Content: America harry 958162 52
     [java] Duration:	2 ms		Content: America fred 22175 37
     [java] Duration:	2 ms		Content: America bob 915352 35
     [java] Duration:	3 ms		Content: America dave 918443 41
     [java] Duration:	2 ms		Content: America dave 592567 48
     [java] Duration:	1 ms		Content: America harry 775565 56
     [java] Duration:	2 ms		Content: America fred 31507 34
     [java] Duration:	1 ms		Content: America harry 200867 42
     [java] Duration:	2 ms		Content: America fred 243085 43
     [java] Duration:	3 ms		Content: America bob 906584 44
     [java] Duration:	2 ms		Content: America harry 143290 51
     [java] Duration:	2 ms		Content: America harry 237453 47
     [java] Duration:	2 ms		Content: America fred 601463 48
     [java] Duration:	2 ms		Content: America dave 752832 56
     [java] Duration:	2 ms		Content: America fred 59540 48
     [java] Duration:	2 ms		Content: America fred 503858 46
     [java] Duration:	2 ms		Content: America dave 53248 58
     [java] Duration:	2 ms		Content: America dave 617568 51
     [java] Duration:	2 ms		Content: America harry 56016 38
     [java] Duration:	2 ms		Content: America fred 575910 35
     [java] Duration:	3 ms		Content: America dave 608939 40
     [java] Duration:	2 ms		Content: America bob 860451 35
     [java] Duration:	2 ms		Content: America harry 27592 57
     [java] Duration:	2 ms		Content: America harry 618054 31
     [java] Duration:	2 ms		Content: America fred 191296 58
     [java] Duration:	2 ms		Content: America fred 832354 36
     [java] Duration:	2 ms		Content: America dave 920939 40
     [java] Duration:	2 ms		Content: America dave 517199 41
     [java] Duration:	2 ms		Content: America dave 1008399 52
     [java] Duration:	2 ms		Content: America harry 866804 30
     [java] Duration:	2 ms		Content: America dave 921752 53
     [java] Duration:	1 ms		Content: America harry 906753 43
     [java] Duration:	2 ms		Content: America dave 5697 34
     [java] Duration:	2 ms		Content: America fred 852655 37
     [java] Duration:	2 ms		Content: America harry 506808 44
     [java] Duration:	2 ms		Content: America dave 656577 44
     [java] Duration:	2 ms		Content: America fred 975091 59
     [java] Duration:	2 ms		Content: America dave 648648 52
     [java] Duration:	2 ms		Content: America dave 843634 44
     [java] Duration:	2 ms		Content: America harry 515872 40
     [java] Duration:	2 ms		Content: America fred 813880 35
     [java] Duration:	22 ms		Content: America bob 68426 47
     [java] Duration:	2 ms		Content: America fred 161690 38
     [java] Duration:	2 ms		Content: America bob 1011112 33
     [java] Duration:	3 ms		Content: America harry 554834 36
     [java] Duration:	3 ms		Content: America harry 531755 57
     [java] Duration:	3 ms		Content: America dave 739179 33
     [java] Duration:	2 ms		Content: America fred 897587 47
     [java] Duration:	2 ms		Content: America fred 953915 55
     [java] Duration:	2 ms		Content: America fred 1010144 55
     [java] Duration:	2 ms		Content: America dave 340478 34
     [java] Duration:	2 ms		Content: America dave 455949 34
     [java] Duration:	2 ms		Content: America fred 1004122 51
     [java] Duration:	2 ms		Content: America bob 1048106 59
     [java] Duration:	2 ms		Content: America harry 30295 41
     [java] Duration:	2 ms		Content: America fred 1699 33
     [java] Duration:	2 ms		Content: America dave 823943 45
     [java] Duration:	2 ms		Content: America harry 724376 45
     [java] Duration:	2 ms		Content: America fred 841154 57
     [java] Duration:	2 ms		Content: America harry 354142 47
     [java] Duration:	2 ms		Content: America harry 310466 49
     [java] Duration:	2 ms		Content: America fred 242596 52
     [java] Duration:	2 ms		Content: America bob 960286 32
     [java] Duration:	2 ms		Content: America dave 886344 48
     [java] Duration:	2 ms		Content: America bob 461763 41
     [java] Duration:	2 ms		Content: America harry 1015704 31
     [java] Duration:	2 ms		Content: America dave 415386 43
     [java] Duration:	2 ms		Content: America harry 101780 41
     [java] Duration:	2 ms		Content: America harry 196948 54
     [java] Duration:	2 ms		Content: America fred 749371 59
     [java] Duration:	2 ms		Content: America bob 258758 31
     [java] Duration:	2 ms		Content: America harry 784004 42
     [java] Duration:	2 ms		Content: America fred 947364 51
     [java] Duration:	2 ms		Content: America dave 248865 52
     [java] Duration:	2 ms		Content: America dave 70220 37
     [java] Duration:	2 ms		Content: America dave 561206 37
     [java] Duration:	2 ms		Content: America dave 619525 58
     [java] Duration:	2 ms		Content: America fred 483533 54
     [java] Duration:	3 ms		Content: America harry 210041 34
     [java] Duration:	2 ms		Content: America fred 244403 56
     [java] Duration:	2 ms		Content: America harry 981076 38
     [java] Duration:	2 ms		Content: America bob 459290 52
     [java] Duration:	2 ms		Content: America bob 796326 44
     [java] Duration:	2 ms		Content: America fred 591155 46
     [java] Duration:	2 ms		Content: America dave 406017 50
     [java] Duration:	2 ms		Content: America bob 952912 35
     [java] Duration:	2 ms		Content: America dave 267522 48
     [java] Duration:	2 ms		Content: America bob 38881 47
     [java] Duration:	2 ms		Content: America harry 528378 43
     [java] Duration:	3 ms		Content: America dave 848375 44
     [java] Duration:	2 ms		Content: America fred 1024651 56
     [java] Duration:	2 ms		Content: America fred 592489 41
     [java] Duration:	2 ms		Content: America fred 412676 42
     [java] Duration:	2 ms		Content: America fred 443129 33
     [java] Duration:	3 ms		Content: America harry 284165 37
     [java] Duration:	2 ms		Content: America fred 292247 34
     [java] Duration:	2 ms		Content: America harry 543168 30
     [java] Duration:	2 ms		Content: America bob 854226 31
     [java] Duration:	2 ms		Content: America harry 932987 48
     [java] Duration:	2 ms		Content: America dave 877232 42
     [java] Duration:	2 ms		Content: America fred 176748 36
     [java] Duration:	2 ms		Content: America fred 471168 52
     [java] Duration:	2 ms		Content: America bob 325997 57
     [java] Duration:	2 ms		Content: America bob 404393 47
     [java] Duration:	2 ms		Content: America fred 127678 59
     [java] Duration:	2 ms		Content: America harry 514201 59
     [java] Duration:	2 ms		Content: America dave 359668 43
     [java] Duration:	2 ms		Content: America bob 302943 42
     [java] Duration:	2 ms		Content: America fred 1007185 50
     [java] Duration:	2 ms		Content: America dave 717163 58
     [java] Duration:	2 ms		Content: America dave 255319 58
     [java] Duration:	2 ms		Content: America dave 475352 48
     [java] Duration:	2 ms		Content: America fred 213282 44
     [java] Duration:	2 ms		Content: America harry 135724 44
     [java] Duration:	2 ms		Content: America fred 593675 39
     [java] Duration:	2 ms		Content: America bob 128016 40
     [java] Duration:	3 ms		Content: America dave 186133 53
     [java] Duration:	2 ms		Content: America dave 894787 46
     [java] Duration:	2 ms		Content: America fred 927985 56
     [java] Duration:	2 ms		Content: America harry 1036866 58
     [java] Duration:	2 ms		Content: America bob 786431 36
     [java] Duration:	2 ms		Content: America harry 354911 53
     [java] Duration:	2 ms		Content: America dave 667036 50
     [java] Duration:	2 ms		Content: America fred 485025 30
     [java] Duration:	2 ms		Content: America harry 939974 30
     [java] Duration:	2 ms		Content: America fred 983946 59
     [java] Duration:	2 ms		Content: America bob 527002 32
     [java] Duration:	22 ms		Content: America harry 503642 57
     [java] Duration:	2 ms		Content: America dave 238099 59
     [java] Duration:	1 ms		Content: America bob 71323 37
     [java] Duration:	3 ms		Content: America harry 911226 53
     [java] Duration:	3 ms		Content: America harry 958767 54
     [java] Duration:	3 ms		Content: America harry 162732 47
     [java] Duration:	2 ms		Content: America fred 880211 59
     [java] Duration:	2 ms		Content: America bob 953264 52
     [java] Duration:	2 ms		Content: America fred 985712 55
     [java] Duration:	2 ms		Content: America bob 328955 31
     [java] Duration:	2 ms		Content: America harry 279084 52
     [java] Duration:	2 ms		Content: America dave 276719 30
     [java] Duration:	2 ms		Content: America fred 704531 35
     [java] Duration:	2 ms		Content: America bob 97644 35
     [java] Duration:	2 ms		Content: America bob 676198 34
     [java] Duration:	23 ms		Content: America bob 135775 31
     [java] Duration:	2 ms		Content: America bob 520587 57
     [java] Duration:	2 ms		Content: America fred 70173 51
     [java] Duration:	2 ms		Content: America fred 332013 30
     [java] Duration:	2 ms		Content: America harry 965885 33
     [java] Duration:	2 ms		Content: America harry 264599 46
     [java] Duration:	2 ms		Content: America harry 440346 43
     [java] Duration:	2 ms		Content: America fred 820934 35
     [java] Duration:	2 ms		Content: America harry 749032 51
     [java] Duration:	2 ms		Content: America bob 268160 40
     [java] Duration:	2 ms		Content: America harry 970421 59
     [java] Duration:	2 ms		Content: America bob 424029 52
     [java] Duration:	2 ms		Content: America fred 1047728 41
