Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	268 ms		Content: Europe alice 939743 58
     [java] Duration:	2 ms		Content: Europe alice 730769 53
     [java] Duration:	2 ms		Content: Europe carol 247381 40
     [java] Duration:	2 ms		Content: Europe carol 150302 47
     [java] Duration:	2 ms		Content: Europe gary 117513 31
     [java] Duration:	20 ms		Content: Europe carol 417380 45
     [java] Duration:	2 ms		Content: Europe gary 1043225 32
     [java] Duration:	2 ms		Content: Europe carol 163768 52
     [java] Duration:	2 ms		Content: Europe gary 177449 32
     [java] Duration:	2 ms		Content: Europe alice 1003001 31
     [java] Duration:	2 ms		Content: Europe eve 975434 58
     [java] Duration:	2 ms		Content: Europe eve 745936 58
     [java] Duration:	2 ms		Content: Europe alice 390009 57
     [java] Duration:	2 ms		Content: Europe carol 979451 41
     [java] Duration:	2 ms		Content: Europe eve 302972 39
     [java] Duration:	19 ms		Content: Europe carol 813787 32
     [java] Duration:	2 ms		Content: Europe eve 987766 43
     [java] Duration:	2 ms		Content: Europe eve 843590 50
     [java] Duration:	2 ms		Content: Europe gary 759725 53
     [java] Duration:	2 ms		Content: Europe eve 957780 43
     [java] Duration:	2 ms		Content: Europe alice 62824 47
     [java] Duration:	2 ms		Content: Europe gary 993231 30
     [java] Duration:	2 ms		Content: Europe alice 801673 30
     [java] Duration:	2 ms		Content: Europe gary 729146 58
     [java] Duration:	2 ms		Content: Europe carol 694388 38
     [java] Duration:	3 ms		Content: Europe gary 555521 51
     [java] Duration:	18 ms		Content: Europe carol 271651 45
     [java] Duration:	2 ms		Content: Europe carol 766762 38
     [java] Duration:	2 ms		Content: Europe eve 531121 40
     [java] Duration:	2 ms		Content: Europe carol 537916 56
     [java] Duration:	2 ms		Content: Europe alice 588102 33
     [java] Duration:	3 ms		Content: Europe carol 673556 35
     [java] Duration:	2 ms		Content: Europe carol 994785 45
     [java] Duration:	2 ms		Content: Europe eve 759106 46
     [java] Duration:	2 ms		Content: Europe gary 481995 47
     [java] Duration:	2 ms		Content: Europe alice 545846 50
     [java] Duration:	2 ms		Content: Europe eve 333003 41
     [java] Duration:	2 ms		Content: Europe alice 138649 38
     [java] Duration:	2 ms		Content: Europe alice 368507 32
     [java] Duration:	2 ms		Content: Europe eve 685210 34
     [java] Duration:	2 ms		Content: Europe alice 835844 45
     [java] Duration:	5 ms		Content: Europe carol 788660 34
     [java] Duration:	2 ms		Content: Europe gary 376332 59
     [java] Duration:	2 ms		Content: Europe gary 241262 38
     [java] Duration:	2 ms		Content: Europe carol 182782 57
     [java] Duration:	2 ms		Content: Europe carol 483639 49
     [java] Duration:	2 ms		Content: Europe eve 290625 49
     [java] Duration:	2 ms		Content: Europe eve 1034119 50
     [java] Duration:	2 ms		Content: Europe carol 722042 42
     [java] Duration:	2 ms		Content: Europe alice 68116 36
     [java] Duration:	3 ms		Content: Europe carol 245183 31
     [java] Duration:	3 ms		Content: Europe gary 182047 56
     [java] Duration:	2 ms		Content: Europe eve 1005537 37
     [java] Duration:	2 ms		Content: Europe eve 100435 49
     [java] Duration:	2 ms		Content: Europe gary 853033 36
     [java] Duration:	2 ms		Content: Europe alice 198722 36
     [java] Duration:	2 ms		Content: Europe eve 700937 40
     [java] Duration:	2 ms		Content: Europe gary 709388 37
     [java] Duration:	2 ms		Content: Europe eve 402464 49
     [java] Duration:	2 ms		Content: Europe eve 803489 32
     [java] Duration:	2 ms		Content: Europe gary 396697 47
     [java] Duration:	2 ms		Content: Europe eve 751581 32
     [java] Duration:	2 ms		Content: Europe eve 316999 45
     [java] Duration:	2 ms		Content: Europe eve 904293 38
     [java] Duration:	3 ms		Content: Europe eve 755682 32
     [java] Duration:	2 ms		Content: Europe eve 292689 30
     [java] Duration:	2 ms		Content: Europe alice 219099 57
     [java] Duration:	2 ms		Content: Europe carol 647781 41
     [java] Duration:	2 ms		Content: Europe alice 943151 53
     [java] Duration:	3 ms		Content: Europe alice 37339 42
     [java] Duration:	3 ms		Content: Europe gary 405918 46
     [java] Duration:	2 ms		Content: Europe eve 757892 48
     [java] Duration:	2 ms		Content: Europe gary 211105 30
     [java] Duration:	3 ms		Content: Europe carol 870099 35
     [java] Duration:	2 ms		Content: Europe eve 188830 32
     [java] Duration:	3 ms		Content: Europe eve 865845 57
     [java] Duration:	2 ms		Content: Europe carol 311137 35
     [java] Duration:	2 ms		Content: Europe carol 866153 57
     [java] Duration:	3 ms		Content: Europe eve 203308 30
     [java] Duration:	3 ms		Content: Europe alice 700191 50
     [java] Duration:	3 ms		Content: Europe eve 920197 49
     [java] Duration:	2 ms		Content: Europe eve 27641 59
     [java] Duration:	2 ms		Content: Europe alice 855943 44
     [java] Duration:	2 ms		Content: Europe eve 242056 45
     [java] Duration:	2 ms		Content: Europe eve 460103 45
     [java] Duration:	15 ms		Content: Europe carol 939545 48
     [java] Duration:	3 ms		Content: Europe gary 833560 38
     [java] Duration:	3 ms		Content: Europe gary 561046 43
     [java] Duration:	2 ms		Content: Europe eve 255522 57
     [java] Duration:	2 ms		Content: Europe carol 936362 53
     [java] Duration:	2 ms		Content: Europe eve 947162 49
     [java] Duration:	2 ms		Content: Europe gary 821712 54
     [java] Duration:	2 ms		Content: Europe alice 122683 32
     [java] Duration:	2 ms		Content: Europe gary 147118 59
     [java] Duration:	2 ms		Content: Europe eve 297794 52
     [java] Duration:	2 ms		Content: Europe eve 285699 32
     [java] Duration:	2 ms		Content: Europe eve 268550 47
     [java] Duration:	2 ms		Content: Europe eve 749857 54
     [java] Duration:	2 ms		Content: Europe eve 942161 44
     [java] Duration:	5 ms		Content: Europe gary 30363 48
     [java] Duration:	5 ms		Content: Europe carol 768585 36
     [java] Duration:	2 ms		Content: Europe gary 857845 58
     [java] Duration:	2 ms		Content: Europe carol 706989 44
     [java] Duration:	3 ms		Content: Europe gary 196821 36
     [java] Duration:	2 ms		Content: Europe alice 464037 50
     [java] Duration:	2 ms		Content: Europe alice 842579 37
     [java] Duration:	2 ms		Content: Europe carol 811890 49
     [java] Duration:	2 ms		Content: Europe carol 41058 53
     [java] Duration:	3 ms		Content: Europe gary 549293 37
     [java] Duration:	2 ms		Content: Europe gary 969909 57
     [java] Duration:	2 ms		Content: Europe gary 847897 41
     [java] Duration:	17 ms		Content: Europe carol 929048 58
     [java] Duration:	2 ms		Content: Europe eve 521705 45
     [java] Duration:	2 ms		Content: Europe alice 26073 30
     [java] Duration:	2 ms		Content: Europe gary 471362 52
     [java] Duration:	2 ms		Content: Europe gary 966393 44
     [java] Duration:	2 ms		Content: Europe eve 741783 53
     [java] Duration:	2 ms		Content: Europe alice 1016715 37
     [java] Duration:	2 ms		Content: Europe gary 569387 39
     [java] Duration:	2 ms		Content: Europe gary 425534 46
     [java] Duration:	2 ms		Content: Europe alice 1025490 33
     [java] Duration:	2 ms		Content: Europe alice 747316 37
     [java] Duration:	2 ms		Content: Europe alice 476350 33
     [java] Duration:	1 ms		Content: Europe eve 302188 59
     [java] Duration:	2 ms		Content: Europe gary 500919 46
     [java] Duration:	2 ms		Content: Europe alice 658318 53
     [java] Duration:	2 ms		Content: Europe gary 658311 34
     [java] Duration:	10 ms		Content: Europe carol 980549 56
     [java] Duration:	2 ms		Content: Europe alice 583548 45
     [java] Duration:	2 ms		Content: Europe eve 492113 50
     [java] Duration:	2 ms		Content: Europe alice 584560 57
     [java] Duration:	2 ms		Content: Europe carol 845106 45
     [java] Duration:	2 ms		Content: Europe gary 180950 36
     [java] Duration:	2 ms		Content: Europe carol 656039 53
     [java] Duration:	2 ms		Content: Europe alice 1019708 39
     [java] Duration:	2 ms		Content: Europe eve 347956 51
     [java] Duration:	2 ms		Content: Europe eve 502763 43
     [java] Duration:	2 ms		Content: Europe carol 505122 53
     [java] Duration:	2 ms		Content: Europe eve 807048 46
     [java] Duration:	4 ms		Content: Europe eve 156312 31
     [java] Duration:	2 ms		Content: Europe alice 178928 39
     [java] Duration:	2 ms		Content: Europe alice 841324 41
     [java] Duration:	2 ms		Content: Europe eve 345828 37
     [java] Duration:	2 ms		Content: Europe eve 504488 41
     [java] Duration:	2 ms		Content: Europe gary 428037 39
     [java] Duration:	2 ms		Content: Europe gary 324162 35
     [java] Duration:	2 ms		Content: Europe eve 426196 40
     [java] Duration:	2 ms		Content: Europe carol 356411 55
     [java] Duration:	2 ms		Content: Europe gary 161573 50
     [java] Duration:	2 ms		Content: Europe carol 651383 44
     [java] Duration:	2 ms		Content: Europe alice 926411 33
     [java] Duration:	2 ms		Content: Europe alice 315514 30
     [java] Duration:	2 ms		Content: Europe eve 732436 49
     [java] Duration:	2 ms		Content: Europe eve 682342 34
     [java] Duration:	2 ms		Content: Europe gary 804091 53
     [java] Duration:	2 ms		Content: Europe alice 635264 45
     [java] Duration:	2 ms		Content: Europe gary 310496 42
     [java] Duration:	2 ms		Content: Europe alice 453368 58
     [java] Duration:	2 ms		Content: Europe eve 798868 48
     [java] Duration:	2 ms		Content: Europe gary 1000250 55
     [java] Duration:	11 ms		Content: Europe carol 411692 32
     [java] Duration:	2 ms		Content: Europe gary 390807 32
     [java] Duration:	7 ms		Content: Europe alice 463704 34
     [java] Duration:	2 ms		Content: Europe gary 507865 34
     [java] Duration:	2 ms		Content: Europe eve 733083 51
     [java] Duration:	5 ms		Content: Europe gary 573318 59
     [java] Duration:	2 ms		Content: Europe carol 141732 30
     [java] Duration:	3 ms		Content: Europe eve 566646 41
     [java] Duration:	2 ms		Content: Europe alice 798946 57
     [java] Duration:	2 ms		Content: Europe eve 66562 51
     [java] Duration:	2 ms		Content: Europe eve 343766 41
     [java] Duration:	2 ms		Content: Europe alice 1031875 39
     [java] Duration:	4 ms		Content: Europe alice 20634 30
     [java] Duration:	2 ms		Content: Europe alice 685548 47
     [java] Duration:	2 ms		Content: Europe alice 294597 55
     [java] Duration:	2 ms		Content: Europe alice 241321 40
     [java] Duration:	2 ms		Content: Europe eve 152484 35
     [java] Duration:	2 ms		Content: Europe carol 622157 38
     [java] Duration:	3 ms		Content: Europe gary 60462 35
     [java] Duration:	2 ms		Content: Europe eve 161366 49
     [java] Duration:	2 ms		Content: Europe gary 702975 45
     [java] Duration:	2 ms		Content: Europe alice 322801 55
     [java] Duration:	2 ms		Content: Europe gary 863320 33
     [java] Duration:	2 ms		Content: Europe carol 467626 39
     [java] Duration:	2 ms		Content: Europe eve 84003 33
     [java] Duration:	2 ms		Content: Europe gary 610109 51
     [java] Duration:	17 ms		Content: Europe carol 867042 49
     [java] Duration:	2 ms		Content: Europe alice 444751 43
     [java] Duration:	2 ms		Content: Europe eve 300952 53
     [java] Duration:	2 ms		Content: Europe alice 125670 55
     [java] Duration:	2 ms		Content: Europe eve 280181 31
     [java] Duration:	2 ms		Content: Europe gary 348799 54
     [java] Duration:	2 ms		Content: Europe eve 329754 48
     [java] Duration:	2 ms		Content: Europe alice 337571 32
     [java] Duration:	2 ms		Content: Europe carol 422753 35
     [java] Duration:	2 ms		Content: Europe eve 593770 55
     [java] Duration:	2 ms		Content: Europe carol 304070 46
     [java] Duration:	2 ms		Content: Europe gary 964575 50
     [java] Duration:	3 ms		Content: Europe carol 1003618 48
     [java] Duration:	2 ms		Content: Europe gary 352634 35
     [java] Duration:	2 ms		Content: Europe gary 245484 36
     [java] Duration:	2 ms		Content: Europe carol 601444 46
     [java] Duration:	2 ms		Content: Europe gary 585634 50
     [java] Duration:	2 ms		Content: Europe eve 69876 36
     [java] Duration:	4 ms		Content: Europe carol 373464 34
     [java] Duration:	2 ms		Content: Europe carol 530304 38
     [java] Duration:	2 ms		Content: Europe carol 726708 47
     [java] Duration:	2 ms		Content: Europe carol 292216 42
     [java] Duration:	2 ms		Content: Europe alice 536157 47
     [java] Duration:	2 ms		Content: Europe alice 758393 49
     [java] Duration:	2 ms		Content: Europe gary 186281 58
     [java] Duration:	2 ms		Content: Europe carol 136304 33
     [java] Duration:	2 ms		Content: Europe alice 465738 39
     [java] Duration:	2 ms		Content: Europe carol 691252 46
     [java] Duration:	2 ms		Content: Europe carol 452488 39
     [java] Duration:	2 ms		Content: Europe gary 879910 40
     [java] Duration:	2 ms		Content: Europe carol 436449 38
     [java] Duration:	2 ms		Content: Europe alice 112086 54
     [java] Duration:	2 ms		Content: Europe gary 962375 34
     [java] Duration:	2 ms		Content: Europe carol 434995 59
     [java] Duration:	2 ms		Content: Europe gary 724274 30
     [java] Duration:	2 ms		Content: Europe alice 942507 42
     [java] Duration:	2 ms		Content: Europe carol 829478 47
     [java] Duration:	2 ms		Content: Europe eve 895784 58
     [java] Duration:	2 ms		Content: Europe carol 206281 37
     [java] Duration:	2 ms		Content: Europe alice 854271 50
     [java] Duration:	2 ms		Content: Europe carol 530046 36
     [java] Duration:	2 ms		Content: Europe alice 1007057 31
     [java] Duration:	2 ms		Content: Europe eve 12107 44
     [java] Duration:	2 ms		Content: Europe gary 987280 56
     [java] Duration:	2 ms		Content: Europe eve 486269 40
     [java] Duration:	2 ms		Content: Europe alice 325898 40
     [java] Duration:	2 ms		Content: Europe gary 260033 54
     [java] Duration:	2 ms		Content: Europe alice 37193 38
     [java] Duration:	2 ms		Content: Europe alice 590309 34
     [java] Duration:	2 ms		Content: Europe alice 617799 48
     [java] Duration:	2 ms		Content: Europe alice 629753 59
     [java] Duration:	2 ms		Content: Europe alice 74049 35
     [java] Duration:	2 ms		Content: Europe gary 118983 32
     [java] Duration:	2 ms		Content: Europe carol 358613 45
     [java] Duration:	2 ms		Content: Europe alice 471540 51
     [java] Duration:	2 ms		Content: Europe alice 1002386 31
     [java] Duration:	2 ms		Content: Europe gary 267370 50
     [java] Duration:	2 ms		Content: Europe alice 381362 43
     [java] Duration:	2 ms		Content: Europe eve 760996 50
     [java] Duration:	2 ms		Content: Europe alice 575358 30
     [java] Duration:	2 ms		Content: Europe alice 955847 49
     [java] Duration:	2 ms		Content: Europe gary 987169 57
     [java] Duration:	2 ms		Content: Europe gary 52275 58
     [java] Duration:	2 ms		Content: Europe eve 427345 39
     [java] Duration:	2 ms		Content: Europe eve 42976 40
     [java] Duration:	1 ms		Content: Europe alice 459645 35
     [java] Duration:	2 ms		Content: Europe alice 280016 45
     [java] Duration:	2 ms		Content: Europe alice 918749 56
     [java] Duration:	2 ms		Content: Europe alice 551919 54
     [java] Duration:	2 ms		Content: Europe carol 502682 54
     [java] Duration:	2 ms		Content: Europe gary 858773 48
     [java] Duration:	2 ms		Content: Europe alice 889581 48
     [java] Duration:	2 ms		Content: Europe carol 423326 54
     [java] Duration:	2 ms		Content: Europe eve 921575 54
     [java] Duration:	2 ms		Content: Europe carol 350793 40
     [java] Duration:	2 ms		Content: Europe gary 78832 52
     [java] Duration:	2 ms		Content: Europe carol 148447 40
     [java] Duration:	2 ms		Content: Europe gary 470461 33
